Programa,Exibição,Música,Autor,Intérprete,Editora,Tipo,TOTAL,Mídia,Canal,Gênero,Episódio Nr.,Acervo Sim ou Não,Data da 1ª Exibição (apenas para conferência),Exibição.1,uncertain_match,Matched Title,Matched Identifier/ISWC,Uncertain Match,Eligibility Basis,__source_sheet
Escolinha Professor Raimundo,2025-03-10 00:00:00,As Curvas Da Estrada De Santos,"Erasmo Carlos,Roberto Carlos",Anonimo,Sony Music Publishing Brazil Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-03-14 00:00:00,O Samba Da Minha Terra,Dorival Caymmi,Anonimo,Mangione Filhos E Cia Ltda Epp,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-03-24 00:00:00,Modinha Para Gabriela,Dorival Caymmi,Anonimo,Sony Music Publishing Brazil Edicoes Musicais Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-03-17 00:00:00,Nao Sonho Mais,Chico Buarque,Anonimo,Marola Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-03-05 00:00:00,Me Da Um Dinheiro Ai,"Glauco Ferreira,Homero Ferreira,Ivan Ferreira",Anonimo,Irmaos Vitale Editores Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-03-24 00:00:00,Bate O Pe,"Katia Maria,Roberto Leal",Anonimo,Editora E Importadora Musical Fermata Do Brasil Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
A Grande Familia,2025-03-29 00:00:00,Zodiacs,"Giorgio Moroder,Pete Bellotte",Anonimo,Warner Chappell Edicoes Musicais Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
E De Casa,2025-03-01 00:00:00,O Verao Bateu Em Minha Porta,"Gigi Cerqueira,Ivete Sangalo,Radames Venancio,Samir Trindade",Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Ao Vivo Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Domingao Com Huck,2025-03-02 00:00:00,Tempo De Alegria,"Filipe Escandurras,Gigi,Magno Sant Anna",Ivete Sangalo,"Unknown Publisher,Abramus Digital Servicos De Identificacao De Repertorio Ltda Me,Warner Chappell Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Domingao Com Huck,2025-03-02 00:00:00,Abalou,Gigi,Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Big Brother Brasil 25,2025-03-12 00:00:00,O Verao Bateu Em Minha Porta,"Gigi Cerqueira,Ivete Sangalo,Radames Venancio,Samir Trindade",Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Ao Vivo Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-03-05 00:00:00,Ponteio,"Capinan,Edu Lobo",Anonimo,"Associacao Defensora De Direitos Autorais (Addaf),Lobo Music Producoes Artisticas Ltda Me,Warner Chappell Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-03-31 00:00:00,A Media Luz,"Carlos Cesar Lenzi,Edgardo Donato",Anonimo,Associacao Defensora De Direitos Autorais (Addaf),Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-03-07 00:00:00,Besame Mucho,Consuelo Velasquez,Anonimo,Irmaos Vitale Editores Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-03-10 00:00:00,O Xote Das Meninas,"Luiz Gonzaga,Ze Dantas",Anonimo,Irmaos Vitale Editores Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-03-16 00:00:00,O Xote Das Meninas,"Luiz Gonzaga,Ze Dantas",Anonimo,Irmaos Vitale Editores Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-03-26 00:00:00,Beijinho Doce,Nho Pai,Anonimo,Associacao Defensora De Direitos Autorais (Addaf),Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-03-27 00:00:00,Beijinho Doce,Nho Pai,Anonimo,Associacao Defensora De Direitos Autorais (Addaf),Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-03-14 00:00:00,Bate Coracao,Ceceu,Anonimo,Peermusic Do Brasil Edicoes Musicais Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-03-23 00:00:00,Arrebita,Roberto Leal,Anonimo,Editora E Importadora Musical Fermata Do Brasil Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Caldeirao Com Mion,2025-03-01 00:00:00,Arere,"Alaim Tavares,Gilson Babilonia",Ivete Sangalo,"Bichinho Edições Musicais Ltda,Sony Music Publishing Brazil Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Big Brother Brasil 25,2025-03-27 00:00:00,Quando A Chuva Passar,Ramon Cruz,Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Vai Que Cola,2025-03-19 00:00:00,As Novinhas Tao Sensacional,"Isidoro Ferreira,Pablo Francisco Silva",Mc Romântico,Universal Music Publishing Mgb Brasil Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-03-06 00:00:00,Foi Um Rio Que Passou Em Minha Vida,Paulinho Da Viola,Anonimo,Irmaos Vitale Editores Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-03-11 00:00:00,O Xote Das Meninas,"Luiz Gonzaga,Ze Dantas",Anonimo,Irmaos Vitale Editores Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-03-26 00:00:00,O Leaozinho,Caetano Veloso,Anonimo,Warner Chappell Edicoes Musicais Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-03-21 00:00:00,Modinha Para Gabriela,Dorival Caymmi,Anonimo,Sony Music Publishing Brazil Edicoes Musicais Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Domingao Com Huck,2025-03-09 00:00:00,Festa,Anderson Cunha,Ivete Sangalo,Universal Music Publishing Mgb Brasil Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Viver A Vida,2025-03-21 00:00:00,Um A Zero (Instrumental),"Benedito Lacerda,Pixinguinha",Roger Henri,Irmaos Vitale Editores Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-03-10 00:00:00,Besame Mucho,Consuelo Velasquez,Anonimo,Irmaos Vitale Editores Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-03-18 00:00:00,Nao Sonho Mais,Chico Buarque,Anonimo,Marola Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-03-07 00:00:00,Bagaco Da Laranja,"Arlindo Cruz,Zeca Pagodinho",Anonimo,Warner Chappell Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-03-24 00:00:00,Voce Me Acende,"Erasmo Carlos,Ian Witchconb",Anonimo,Bmg Rights Management Brasil Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Escolinha Professor Raimundo,2025-03-27 00:00:00,O Leaozinho,Caetano Veloso,Anonimo,Warner Chappell Edicoes Musicais Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Domingao Com Huck,2025-03-02 00:00:00,Festa,Anderson Cunha,Ivete Sangalo,Universal Music Publishing Mgb Brasil Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Big Brother Brasil 25,2025-03-27 00:00:00,Ultima Noite,Ataide Xavier Da Silva Neto,Nattan,Universal Music Publishing Mgb Brasil Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Versões,2025-02-28 00:00:00,Equalize,"Peu Souza,Pitty",Day,Warner Chappell Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Versões,2025-02-28 00:00:00,I Wanna Be,Pitty,Day,Warner Chappell Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Versões,2025-02-28 00:00:00,Jurei Que Não Ia Falar De Amor,"Dan Valbusa,Day",Day,"Deck Producoes Artisticas Ltda,Universal Music Publishing Mgb Brasil Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Versões,2025-02-28 00:00:00,Me Adora,Pitty,Day,Warner Chappell Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Versões,2025-02-28 00:00:00,Memórias,Pitty,Day,"Unknown Publisher,Warner Chappell Edicoes Musicais Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Versões,2025-02-28 00:00:00,Metamorfose,"Adriano Alves,Day,Dj Dash,Marcelinho Ferraz",Day,"Deck Producoes Artisticas Ltda,Universal Music Publishing Mgb Brasil Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Versões,2025-02-28 00:00:00,Na Sua Estante,Pitty,Day,Warner Chappell Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Versões,2025-02-28 00:00:00,Pulsos,"Martin,Pitty",Day,Warner Chappell Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Versões,2025-02-28 00:00:00,Semana Que Vem,Pitty,Day,Warner Chappell Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Big Brother Brasil 25,2025-02-01 00:00:00,Ta Solteira Mas Nao Ta Sozinha,"Gigi,Ivete Sangalo,Radames Venancio,Samir",Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Big Brother Brasil 25,2025-02-01 00:00:00,Energia De Gostosa,"Ivete Sangalo,Lari Tavares,Luana Matos,Rafa Lemos,Tassia Morais",Ivete Sangalo,"Unknown Publisher,Iessi Music Label Ltda",Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Mais Voce,2025-02-06 00:00:00,Energia De Gostosa,"Ivete Sangalo,Lari Tavares,Luana Matos,Rafa Lemos,Tassia Morais",Ivete Sangalo,"Unknown Publisher,Iessi Music Label Ltda",Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Big Brother Brasil 25,2025-02-19 00:00:00,Alo Paixao,Jorge Xereu,Ivete Sangalo,Universal Music Publishing Mgb Brasil Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Big Brother Brasil 25,2025-02-19 00:00:00,Eva,"Giancarlo Bigazzi,Marcos Ficarelli,Umberto Tozzi",Ivete Sangalo,"Associacao Defensora De Direitos Autorais (Addaf),Peermusic Do Brasil Edicoes Musicais Ltda",Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Mais Voce,2025-02-27 00:00:00,O Verao Bateu Em Minha Porta,"Gigi Cerqueira,Ivete Sangalo,Radames Venancio,Samir Trindade",Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Corpo A Corpo,2025-02-10 00:00:00,Um Grande Amor,Vinicius Cantuaria,Fagner,Warner Chappell Edicoes Musicais Ltda,Tema Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Angélica 50 & Uns,2025-02-01 00:00:00,Céu Azul,"Chorão,Thiago Castanho",Xamã,Sony Music Publishing Brazil Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Decora,2025-02-01 00:00:00,Pisando Descalço,Tales De Polli,Maneva,Universal Music Publishing Mgb Brasil Ltda,Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
"Quem Não Pode, Se Sacode",2025-02-01 00:00:00,Axe Moo 3,Mu Carvalho,Mu Carvalho,Sony Music Publishing Brazil Edicoes Musicais Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Angélica 50 & Uns,2025-02-02 00:00:00,Céu Azul,"Chorão,Thiago Castanho",Xamã,Sony Music Publishing Brazil Edicoes Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
"Quem Não Pode, Se Sacode",2025-02-02 00:00:00,Axe Moo 3,Mu Carvalho,Mu Carvalho,Sony Music Publishing Brazil Edicoes Musicais Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tempero De Família - Verão,2025-02-02 00:00:00,"Ordem Das Árvores, A",Tulipa Ruiz,Tulipa Ruiz,"Boa Musica Brasil Direitos Musicais Ltda,Dubas Musica Ltda",Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
"Mais Cor, Por Favor!",2025-02-04 00:00:00,As Pastorinhas,"João De Barro,Noel Rosa",Noel Rosa,Mangione Filhos E Cia Ltda Epp,Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Que Seja Doce,2025-02-04 00:00:00,O Porquinho,"Toquinho,Vinícius De Moraes",Vinícius De Moraes,Universal Music Publishing Mgb Brasil Ltda,Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Alma De Cozinheira,2025-02-05 00:00:00,Por Supuesto,"Iuri Rio Branco,Marina Sena",Marina Sena,Boa Musica Brasil Direitos Musicais Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Alma De Cozinheira,2025-02-07 00:00:00,Por Supuesto,"Iuri Rio Branco,Marina Sena",Marina Sena,Boa Musica Brasil Direitos Musicais Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Alma De Cozinheira,2025-02-09 00:00:00,Por Supuesto,"Iuri Rio Branco,Marina Sena",Marina Sena,Boa Musica Brasil Direitos Musicais Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tempero De Família - Verão,2025-02-10 00:00:00,Tranquilo,Alexandre Kassin,Kassin,"Bmg Rights Management Brasil Ltda,Dubas Musica Ltda",Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Conversa Com Bial,2025-02-11 00:00:00,Piscina Vazia,"Baco Exu Do Blues,Christian Santana Dates Do Vale,Jlz,Marcelo Vasconcelos De Lamare,Marcos Mauricio",Baco Exu Do Blues,Boa Musica Brasil Direitos Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Conversa Com Bial,2025-02-11 00:00:00,20 Ligacoes,"Baco Exu Do Blues,Christian Santana Dates Do Vale,Marcelo De Lamare",Baco Exu Do Blues,Boa Musica Brasil Direitos Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Conversa Com Bial,2025-02-12 00:00:00,Piscina Vazia,"Baco Exu Do Blues,Christian Santana Dates Do Vale,Jlz,Marcelo Vasconcelos De Lamare,Marcos Mauricio",Baco Exu Do Blues,Boa Musica Brasil Direitos Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Conversa Com Bial,2025-02-12 00:00:00,20 Ligacoes,"Baco Exu Do Blues,Christian Santana Dates Do Vale,Marcelo De Lamare",Baco Exu Do Blues,Boa Musica Brasil Direitos Musicais Ltda,Performance,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Admiráveis Conselheiras,2025-02-13 00:00:00,Banho De Folhas,"Emilie Lapa,Luedji Luna",Luedji Luna,Dubas Musica Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Que Seja Doce,2025-02-14 00:00:00,Debaixo Dos Caracóis Dos Seus Cabelos,"Erasmo Carlos,Roberto Carlos",Ivete Sangalo,Sony Music Publishing Brazil Edicoes Musicais Ltda,Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Admiráveis Conselheiras,2025-02-15 00:00:00,Banho De Folhas,"Emilie Lapa,Luedji Luna",Luedji Luna,Dubas Musica Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
"Quem Não Pode, Se Sacode",2025-02-15 00:00:00,Axe Moo 3,Mu Carvalho,Mu Carvalho,Sony Music Publishing Brazil Edicoes Musicais Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Admiráveis Conselheiras,2025-02-16 00:00:00,Banho De Folhas,"Emilie Lapa,Luedji Luna",Luedji Luna,Dubas Musica Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tempero De Família - Verão,2025-02-16 00:00:00,Tranquilo,Alexandre Kassin,Kassin,"Bmg Rights Management Brasil Ltda,Dubas Musica Ltda",Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Pode Entrar - Refúgios,2025-02-22 00:00:00,Asas,Luedji Luna,Luedji Luna,Dubas Musica Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Pode Entrar - Refúgios,2025-02-23 00:00:00,Asas,Luedji Luna,Luedji Luna,Dubas Musica Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Avisa Lá Que Eu Vou,2025-02-25 00:00:00,Coração De Gelo,"Shalon Israel,Wiu",Wiu,Warner Chappell Edicoes Musicais Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Pode Entrar - Refúgios,2025-02-25 00:00:00,Asas,Luedji Luna,Luedji Luna,Dubas Musica Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Avisa Lá Que Eu Vou,2025-02-26 00:00:00,Coração De Gelo,"Shalon Israel,Wiu",Wiu,Warner Chappell Edicoes Musicais Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Pode Entrar - Refúgios,2025-02-26 00:00:00,Asas,Luedji Luna,Luedji Luna,Dubas Musica Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Pode Entrar - Refúgios,2025-02-27 00:00:00,Asas,Luedji Luna,Luedji Luna,Dubas Musica Ltda,Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
"Mais Cor, Por Favor!",2025-02-28 00:00:00,Quando Eu Achar,"Gustavo Ruiz,Tulipa Ruiz",Tulipa Ruiz,Warner Chappell Edicoes Musicais Ltda,Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Like De Milhões,2025-02-01 00:00:00,Malvadão 3,Xamã,Xamã,Associacao Defensora De Direitos Autorais (Addaf),Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tô De Graça,2025-02-01 00:00:00,Vamos Beber,"Anderson Alexandre,Dennis Dj",Dennis Dj,Sony Music Publishing Brazil Edicoes Musicais Ltda,Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tô De Graça,2025-02-01 00:00:00,Pá Em Todo Mundo,"Dennis Dj,Gabriel Cantini",Dennis Dj,Sony Music Publishing Brazil Edicoes Musicais Ltda,Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Like De Milhões,2025-02-02 00:00:00,Malvadão 3,Xamã,Xamã,Associacao Defensora De Direitos Autorais (Addaf),Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tô De Graça,2025-02-02 00:00:00,Vamos Beber,"Anderson Alexandre,Dennis Dj",Dennis Dj,Sony Music Publishing Brazil Edicoes Musicais Ltda,Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tô De Graça,2025-02-02 00:00:00,Pá Em Todo Mundo,"Dennis Dj,Gabriel Cantini",Dennis Dj,Sony Music Publishing Brazil Edicoes Musicais Ltda,Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tô De Graça,2025-02-03 00:00:00,Beber Beber,"Elivandro Cuca,Guilherme Lopez,Raimundo Bahia",Leonardo,"Sony Music Publishing Brazil Edicoes Musicais Ltda,Universal Music Publishing Mgb Brasil Ltda",Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tô De Graça,2025-02-03 00:00:00,Relaxa E Toma,"Dennis Dj,Gabriel Cantini",Dennis Dj,Sony Music Publishing Brazil Edicoes Musicais Ltda,Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tvz,2025-02-03 00:00:00,Numa Ilha,"André Oliva,Janluska,Marina Sena,Matheus Bragança",Marina Sena,Boa Musica Brasil Direitos Musicais Ltda,Clipe Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Like De Milhões,2025-02-04 00:00:00,Malvadão 3,Xamã,Xamã,Associacao Defensora De Direitos Autorais (Addaf),Fundo Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tô De Graça,2025-02-04 00:00:00,Relaxa E Toma,"Dennis Dj,Gabriel Cantini",Dennis Dj,Sony Music Publishing Brazil Edicoes Musicais Ltda,Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tvz,2025-02-04 00:00:00,Tudo Pra Amar Você,"Iuri Rio Branco,Marina Sena",Marina Sena,Boa Musica Brasil Direitos Musicais Ltda,Clipe Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tô De Graça,2025-02-05 00:00:00,Relaxa E Toma,"Dennis Dj,Gabriel Cantini",Dennis Dj,Sony Music Publishing Brazil Edicoes Musicais Ltda,Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tvz,2025-02-05 00:00:00,Tudo Pra Amar Você,"Iuri Rio Branco,Marina Sena",Marina Sena,Boa Musica Brasil Direitos Musicais Ltda,Clipe Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Vai Que Cola,2025-02-05 00:00:00,Dançando,"Filipe Escandurras,Marcio Victor,Tierry Coringa",Ivete Sangalo,"Abramus Digital Servicos De Identificacao De Repertorio Ltda Me,Warner Chappell Edicoes Musicais Ltda",Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tô De Graça,2025-02-06 00:00:00,Céu Da Boca,Ronaldo Marcel,Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tvz,2025-02-06 00:00:00,Numa Ilha,"André Oliva,Janluska,Marina Sena,Matheus Bragança",Marina Sena,Boa Musica Brasil Direitos Musicais Ltda,Clipe Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tô De Graça,2025-02-07 00:00:00,Céu Da Boca,Ronaldo Marcel,Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tvz,2025-02-07 00:00:00,Numa Ilha,"André Oliva,Janluska,Marina Sena,Matheus Bragança",Marina Sena,Boa Musica Brasil Direitos Musicais Ltda,Clipe Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tô De Graça,2025-02-08 00:00:00,Relaxa E Toma,"Dennis Dj,Gabriel Cantini",Dennis Dj,Sony Music Publishing Brazil Edicoes Musicais Ltda,Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tô De Graça,2025-02-08 00:00:00,Céu Da Boca,Ronaldo Marcel,Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tô De Graça,2025-02-09 00:00:00,Relaxa E Toma,"Dennis Dj,Gabriel Cantini",Dennis Dj,Sony Music Publishing Brazil Edicoes Musicais Ltda,Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tô De Graça,2025-02-09 00:00:00,Céu Da Boca,Ronaldo Marcel,Ivete Sangalo,Warner Chappell Edicoes Musicais Ltda,Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Vai Que Cola,2025-02-09 00:00:00,Qualquer Jeito (Não Está Sendo Fácil),"Erasmo Carlos,Robert Dill,Roberto Carlos",Kátia,Universal Music Publishing Mgb Brasil Ltda,Fundo Musical Acervo,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tvz,2025-02-10 00:00:00,Me Lambe,"Andre Murilo Da Silva,Guilherme Santos Pereira,Jose Henrique Castanho De Godoy Pinheiro,João Vitor Romania Balbino,Pedro Tófani",Jão,"Bmg Rights Management Brasil Ltda,Universal Music Publishing Mgb Brasil Ltda,Warner Chappell Edicoes Musicais Ltda",Clipe Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
Tvz,2025-02-11 00:00:00,Me Lambe,"Andre Murilo Da Silva,Guilherme Santos Pereira,Jose Henrique Castanho De Godoy Pinheiro,João Vitor Romania Balbino,Pedro Tófani",Jão,"Bmg Rights Management Brasil Ltda,Universal Music Publishing Mgb Brasil Ltda,Warner Chappell Edicoes Musicais Ltda",Clipe Musical,,,,,,,,,,,,True,artist_alias,Relatório UBEM - Canal Brasil
